Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00       2/2           std::_Vector_base<std::vector<edge, std::allocator<edge> >, std::allocator<std::vector<edge, std::allocator<edge> > > >::_Vector_impl::~_Vector_impl() [259]
-----------------------------------------------
                0.00    0.00       2/2           std::_Bit_iterator::operator+(long) const [231]
[264]    0.0    0.00    0.00       2         std::_Bit_iterator::operator+=(long) [264]
                0.00    0.00       2/2           std::_Bit_iterator_base::_M_incr(long) [270]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<bool, std::allocator<bool> >::_M_initialize(unsigned long) [45]
[265]    0.0    0.00    0.00       2         std::_Bvector_base<std::allocator<bool> >::_M_allocate(unsigned long) [265]
                0.00    0.00       2/4           std::_Bvector_base<std::allocator<bool> >::_S_nword(unsigned long) [206]
                0.00    0.00       2/2           __gnu_cxx::__alloc_traits<std::allocator<unsigned long> >::allocate(std::allocator<unsigned long>&, unsigned long) [227]
-----------------------------------------------
                0.00    0.00       2/2           std::_Bvector_base<std::allocator<bool> >::~_Bvector_base() [268]
[266]    0.0    0.00    0.00       2         std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::~_Bvector_impl() [266]
                0.00    0.00       2/2           std::allocator<unsigned long>::~allocator() [246]
-----------------------------------------------
                0.00    0.00       2/2           std::_Bvector_base<std::allocator<bool> >::~_Bvector_base() [268]
[267]    0.0    0.00    0.00       2         std::_Bvector_base<std::allocator<bool> >::_M_deallocate() [267]
                0.00    0.00       2/4           std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::_M_end_addr() const [202]
                0.00    0.00       2/2           __gnu_cxx::__alloc_traits<std::allocator<unsigned long> >::deallocate(std::allocator<unsigned long>&, unsigned long*, unsigned long) [226]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<bool, std::allocator<bool> >::~vector() [279]
[268]    0.0    0.00    0.00       2         std::_Bvector_base<std::allocator<bool> >::~_Bvector_base() [268]
                0.00    0.00       2/2           std::_Bvector_base<std::allocator<bool> >::_M_deallocate() [267]
                0.00    0.00       2/2           std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::~_Bvector_impl() [266]
-----------------------------------------------
                0.00    0.00       2/2           prim(std::vector<std::vector<edge, std::allocator<edge> >, std::allocator<std::vector<edge, std::allocator<edge> > > >&, int) [5]
[269]    0.0    0.00    0.00       2         std::priority_queue<edge, std::vector<edge, std::allocator<edge> >, greater_edge<edge> >::~priority_queue() [269]
                0.00    0.00       2/4008        std::vector<edge, std::allocator<edge> >::~vector() [157]
-----------------------------------------------
                0.00    0.00       2/2           std::_Bit_iterator::operator+=(long) [264]
[270]    0.0    0.00    0.00       2         std::_Bit_iterator_base::_M_incr(long) [270]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<edge, std::allocator<edge> >* std::uninitialized_fill_n<std::vector<edge, std::allocator<edge> >*, unsigned long, std::vector<edge, std::allocator<edge> > >(std::vector<edge, std::allocator<edge> >*, unsigned long, std::vector<edge, std::allocator<edge> > const&) [283]
[271]    0.0    0.00    0.00       2         std::vector<edge, std::allocator<edge> >* std::__uninitialized_fill_n<false>::__uninit_fill_n<std::vector<edge, std::allocator<edge> >*, unsigned long, std::vector<edge, std::allocator<edge> > >(std::vector<edge, std::allocator<edge> >*, unsigned long, std::vector<edge, std::allocator<edge> > const&) [271]
                0.00    0.00    2000/4000        std::vector<edge, std::allocator<edge> >* std::__addressof<std::vector<edge, std::allocator<edge> > >(std::vector<edge, std::allocator<edge> >&) [170]
                0.00    0.00    2000/2000        void std::_Construct<std::vector<edge, std::allocator<edge> >, std::vector<edge, std::allocator<edge> > >(std::vector<edge, std::allocator<edge> >*, std::vector<edge, std::allocator<edge> > const&) [180]
-----------------------------------------------
                0.00    0.00       2/2           point* std::uninitialized_fill_n<point*, unsigned long, point>(point*, unsigned long, point const&) [282]
[272]    0.0    0.00    0.00       2         point* std::__uninitialized_fill_n<true>::__uninit_fill_n<point*, unsigned long, point>(point*, unsigned long, point const&) [272]
                0.00    0.00       2/2           point* std::fill_n<point*, unsigned long, point>(point*, unsigned long, point const&) [287]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<point, std::allocator<point> >::vector(unsigned long, point const&, std::allocator<point> const&) [274]
[273]    0.0    0.00    0.00       2         std::vector<point, std::allocator<point> >::_M_fill_initialize(unsigned long, point const&) [273]
                0.00    0.00       2/4           std::_Vector_base<point, std::allocator<point> >::_M_get_Tp_allocator() [204]
                0.00    0.00       2/2           point* std::__uninitialized_fill_n_a<point*, unsigned long, point, point>(point*, unsigned long, point const&, std::allocator<point>&) [284]
-----------------------------------------------
                0.00    0.00       2/2           main [3]
[274]    0.0    0.00    0.00       2         std::vector<point, std::allocator<point> >::vector(unsigned long, point const&, std::allocator<point> const&) [274]
                0.00    0.00       2/2           std::_Vector_base<point, std::allocator<point> >::_Vector_base(unsigned long, std::allocator<point> const&) [255]
                0.00    0.00       2/2           std::vector<point, std::allocator<point> >::_M_fill_initialize(unsigned long, point const&) [273]
-----------------------------------------------
                0.00    0.00       2/2           main [3]
[275]    0.0    0.00    0.00       2         std::vector<point, std::allocator<point> >::~vector() [275]
                0.00    0.00       2/4           std::_Vector_base<point, std::allocator<point> >::_M_get_Tp_allocator() [204]
                0.00    0.00       2/2           void std::_Destroy<point*, point>(point*, point*, std::allocator<point>&) [289]
                0.00    0.00       2/2           std::_Vector_base<point, std::allocator<point> >::~_Vector_base() [256]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<std::vector<edge, std::allocator<edge> >, std::allocator<std::vector<edge, std::allocator<edge> > > >::vector(unsigned long, std::vector<edge, std::allocator<edge> > const&, std::allocator<std::vector<edge, std::allocator<edge> > > const&) [277]
[276]    0.0    0.00    0.00       2         std::vector<std::vector<edge, std::allocator<edge> >, std::allocator<std::vector<edge, std::allocator<edge> > > >::_M_fill_initialize(unsigned long, std::vector<edge, std::allocator<edge> > const&) [276]
                0.00    0.00       2/4           std::_Vector_base<std::vector<edge, std::allocator<edge> >, std::allocator<std::vector<edge, std::allocator<edge> > > >::_M_get_Tp_allocator() [205]
                0.00    0.00       2/2           std::vector<edge, std::allocator<edge> >* std::__uninitialized_fill_n_a<std::vector<edge, std::allocator<edge> >*, unsigned long, std::vector<edge, std::allocator<edge> >, std::vector<edge, std::allocator<edge> > >(std::vector<edge, std::allocator<edge> >*, unsigned long, std::vector<edge, std::allocator<edge> > const&, std::allocator<std::vector<edge, std::allocator<edge> > >&) [285]
-----------------------------------------------
                0.00    0.00       2/2           create(std::vector<point, std::allocator<point> >&) [8]
[277]    0.0    0.00    0.00       2         std::vector<std::vector<edge, std::allocator<edge> >, std::allocator<std::vector<edge, std::allocator<edge> > > >::vector(unsigned long, std::vector<edge, std::allocator<edge> > const&, std::allocator<std::vector<edge, std::allocator<edge> > > const&) [277]
                0.00    0.00       2/2           std::_Vector_base<std::vector<edge, std::allocator<edge> >, std::allocator<std::vector<edge, std::allocator<edge> > > >::_Vector_base(unsigned long, std::allocator<std::vector<edge, std::allocator<edge> > > const&) [262]
                0.00    0.00       2/2           std::vector<std::vector<edge, std::allocator<edge> >, std::allocator<std::vector<edge, std::allocator<edge> > > >::_M_fill_initialize(unsigned long, std::vector<edge, std::allocator<edge> > const&) [276]
-----------------------------------------------
                0.00    0.00       2/2           main [3]
[278]    0.0    0.00    0.00       2         std::vector<std::vector<edge, std::allocator<edge> >, std::allocator<std::vector<edge, std::allocator<edge> > > >::~vector() [278]
                0.00    0.00       2/4           std::_Vector_base<std::vector<edge, std::allocator<edge> >, std::allocator<std::vector<edge, std::allocator<edge> > > >::_M_get_Tp_allocator() [205]
                0.00    0.00       2/2           void std::_Destroy<std::vector<edge, std::allocator<edge> >*, std::vector<edge, std::allocator<edge> > >(std::vector<edge, std::allocator<edge> >*, std::vector<edge, std::allocator<edge> >*, std::allocator<std::vector<edge, std::allocator<edge> > >&) [291]
                0.00    0.00       2/2           std::_Vector_base<std::vector<edge, std::allocator<edge> >, std::allocator<std::vector<edge, std::allocator<edge> > > >::~_Vector_base() [263]
-----------------------------------------------
                0.00    0.00       2/2           prim(std::vector<std::vector<edge, std::allocator<edge> >, std::allocator<std::vector<edge, std::allocator<edge> > > >&, int) [5]
[279]    0.0    0.00    0.00       2         std::vector<bool, std::allocator<bool> >::~vector() [279]
                0.00    0.00       2/2           std::_Bvector_base<std::allocator<bool> >::~_Bvector_base() [268]
-----------------------------------------------
                0.00    0.00       2/2           point* std::fill_n<point*, unsigned long, point>(point*, unsigned long, point const&) [287]
[280]    0.0    0.00    0.00       2         __gnu_cxx::__enable_if<!std::__is_scalar<point>::__value, point*>::__type std::__fill_n_a<point*, unsigned long, point>(point*, unsigned long, point const&) [280]
-----------------------------------------------
                0.00    0.00       2/2           point* std::fill_n<point*, unsigned long, point>(point*, unsigned long, point const&) [287]
[281]    0.0    0.00    0.00       2         std::_Niter_base<point*>::iterator_type std::__niter_base<point*>(point*) [281]
                0.00    0.00       2/2           std::_Iter_base<point*, false>::_S_base(point*) [247]
-----------------------------------------------
                0.00    0.00       2/2           point* std::__uninitialized_fill_n_a<point*, unsigned long, point, point>(point*, unsigned long, point const&, std::allocator<point>&) [284]
[282]    0.0    0.00    0.00       2         point* std::uninitialized_fill_n<point*, unsigned long, point>(point*, unsigned long, point const&) [282]
                0.00    0.00       2/2           point* std::__uninitialized_fill_n<true>::__uninit_fill_n<point*, unsigned long, point>(point*, unsigned long, point const&) [272]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<edge, std::allocator<edge> >* std::__uninitialized_fill_n_a<std::vector<edge, std::allocator<edge> >*, unsigned long, std::vector<edge, std::allocator<edge> >, std::vector<edge, std::allocator<edge> > >(std::vector<edge, std::allocator<edge> >*, unsigned long, std::vector<edge, std::allocator<edge> > const&, std::allocator<std::vector<edge, std::allocator<edge> > >&) [285]
[283]    0.0    0.00    0.00       2         std::vector<edge, std::allocator<edge> >* std::uninitialized_fill_n<std::vector<edge, std::allocator<edge> >*, unsigned long, std::vector<edge, std::allocator<edge> > >(std::vector<edge, std::allocator<edge> >*, unsigned long, std::vector<edge, std::allocator<edge> > const&) [283]
                0.00    0.00       2/2           std::vector<edge, std::allocator<edge> >* std::__uninitialized_fill_n<false>::__uninit_fill_n<std::vector<edge, std::allocator<edge> >*, unsigned long, std::vector<edge, std::allocator<edge> > >(std::vector<edge, std::allocator<edge> >*, unsigned long, std::vector<edge, std::allocator<edge> > const&) [271]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<point, std::allocator<point> >::_M_fill_initialize(unsigned long, point const&) [273]
[284]    0.0    0.00    0.00       2         point* std::__uninitialized_fill_n_a<point*, unsigned long, point, point>(point*, unsigned long, point const&, std::allocator<point>&) [284]
                0.00    0.00       2/2           point* std::uninitialized_fill_n<point*, unsigned long, point>(point*, unsigned long, point const&) [282]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<std::vector<edge, std::allocator<edge> >, std::allocator<std::vector<edge, std::allocator<edge> > > >::_M_fill_initialize(unsigned long, std::vector<edge, std::allocator<edge> > const&) [276]
[285]    0.0    0.00    0.00       2         std::vector<edge, std::allocator<edge> >* std::__uninitialized_fill_n_a<std::vector<edge, std::allocator<edge> >*, unsigned long, std::vector<edge, std::allocator<edge> >, std::vector<edge, std::allocator<edge> > >(std::vector<edge, std::allocator<edge> >*, unsigned long, std::vector<edge, std::allocator<edge> > const&, std::allocator<std::vector<edge, std::allocator<edge> > >&) [285]
                0.00    0.00       2/2           std::vector<edge, std::allocator<edge> >* std::uninitialized_fill_n<std::vector<edge, std::allocator<edge> >*, unsigned long, std::vector<edge, std::allocator<edge> > >(std::vector<edge, std::allocator<edge> >*, unsigned long, std::vector<edge, std::allocator<edge> > const&) [283]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<bool, std::allocator<bool> >::vector(unsigned long, bool const&, std::allocator<bool> const&) [38]
[286]    0.0    0.00    0.00       2         void std::fill<unsigned long*, int>(unsigned long*, unsigned long*, int const&) [286]
                0.00    0.00       4/4           std::_Niter_base<unsigned long*>::iterator_type std::__niter_base<unsigned long*>(unsigned long*) [207]
                0.00    0.00       2/2           __gnu_cxx::__enable_if<std::__is_scalar<int>::__value, void>::__type std::__fill_a<unsigned long*, int>(unsigned long*, unsigned long*, int const&) [292]
-----------------------------------------------
                0.00    0.00       2/2           point* std::__uninitialized_fill_n<true>::__uninit_fill_n<point*, unsigned long, point>(point*, unsigned long, point const&) [272]
[287]    0.0    0.00    0.00       2         point* std::fill_n<point*, unsigned long, point>(point*, unsigned long, point const&) [287]
                0.00    0.00       2/2           std::_Niter_base<point*>::iterator_type std::__niter_base<point*>(point*) [281]
                0.00    0.00       2/2           __gnu_cxx::__enable_if<!std::__is_scalar<point>::__value, point*>::__type std::__fill_n_a<point*, unsigned long, point>(point*, unsigned long, point const&) [280]
-----------------------------------------------
                0.00    0.00       2/2           void std::_Destroy<point*, point>(point*, point*, std::allocator<point>&) [289]
[288]    0.0    0.00    0.00       2         void std::_Destroy<point*>(point*, point*) [288]
                0.00    0.00       2/2           void std::_Destroy_aux<true>::__destroy<point*>(point*, point*) [249]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<point, std::allocator<point> >::~vector() [275]
[289]    0.0    0.00    0.00       2         void std::_Destroy<point*, point>(point*, point*, std::allocator<point>&) [289]
                0.00    0.00       2/2           void std::_Destroy<point*>(point*, point*) [288]
-----------------------------------------------
                0.00    0.00       2/2           void std::_Destroy<std::vector<edge, std::allocator<edge> >*, std::vector<edge, std::allocator<edge> > >(std::vector<edge, std::allocator<edge> >*, std::vector<edge, std::allocator<edge> >*, std::allocator<std::vector<edge, std::allocator<edge> > >&) [291]
[290]    0.0    0.00    0.00       2         void std::_Destroy<std::vector<edge, std::allocator<edge> >*>(std::vector<edge, std::allocator<edge> >*, std::vector<edge, std::allocator<edge> >*) [290]
                0.00    0.00       2/2           void std::_Destroy_aux<false>::__destroy<std::vector<edge, std::allocator<edge> >*>(std::vector<edge, std::allocator<edge> >*, std::vector<edge, std::allocator<edge> >*) [248]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<std::vector<edge, std::allocator<edge> >, std::allocator<std::vector<edge, std::allocator<edge> > > >::~vector() [278]
[291]    0.0    0.00    0.00       2         void std::_Destroy<std::vector<edge, std::allocator<edge> >*, std::vector<edge, std::allocator<edge> > >(std::vector<edge, std::allocator<edge> >*, std::vector<edge, std::allocator<edge> >*, std::allocator<std::vector<edge, std::allocator<edge> > >&) [291]
                0.00    0.00       2/2           void std::_Destroy<std::vector<edge, std::allocator<edge> >*>(std::vector<edge, std::allocator<edge> >*, std::vector<edge, std::allocator<edge> >*) [290]
-----------------------------------------------
                0.00    0.00       2/2           void std::fill<unsigned long*, int>(unsigned long*, unsigned long*, int const&) [286]
[292]    0.0    0.00    0.00       2         __gnu_cxx::__enable_if<std::__is_scalar<int>::__value, void>::__type std::__fill_a<unsigned long*, int>(unsigned long*, unsigned long*, int const&) [292]
-----------------------------------------------

 This table describes the call tree of the program, and was sorted by
 the total amount of time spent in each function and its children.

 Each entry in this table consists of several lines.  The line with the
 index number at the left hand margin lists the current function.
 The lines above it list the functions that called this function,
 and the lines below it list the functions this one called.
 This line lists:
     index	A unique number given to each element of the table.
		Index numbers are sorted numerically.
		The index number is printed next to every function name so
		it is easier to look up where the function is in the table.

     % time	This is the percentage of the `total' time that was spent
		in this function and its children.  Note that due to
		different viewpoints, functions excluded by options, etc,
		these numbers will NOT add up to 100%.

     self	This is the total amount of time spent in this function.

     children	This is the total amount of time propagated into this
		function by its children.

     called	This is the number of times the function was called.
		If the function called itself recursively, the number
		only includes non-recursive calls, and is followed by
		a `+' and the number of recursive calls.

     name	The name of the current function.  The index number is
		printed after it.  If the function is a member of a
		cycle, the cycle number is printed between the
		function's name and the index number.


 For the function's parents, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the function into this parent.

     children	This is the amount of time that was propagated from
		the function's children into this parent.

     called	This is the number of times this parent called the
		function `/' the total number of times the function
		was called.  Recursive calls to the function are not
		included in the number after the `/'.

     name	This is the name of the parent.  The parent's index
		number is printed after it.  If the parent is a
		member of a cycle, the cycle number is printed between
		the name and the index number.

 If the parents of the function cannot be determined, the word
 `<spontaneous>' is printed in the `name' field, and all the other
 fields are blank.

 For the function's children, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the child into the function.

     children	This is the amount of time that was propagated from the
		child's children to the function.

     called	This is the number of times the function called
		this child `/' the total number of times the child
		was called.  Recursive calls by the child are not
		listed in the number after the `/'.

     name	This is the name of the child.  The child's index
		number is printed after it.  If the child is a
		member of a cycle, the cycle number is printed
		between the name and the index number.

 If there are any cycles (circles) in the call graph, there is an
 entry for the cycle-as-a-whole.  This entry shows who called the
 cycle (as parents) and the members of the cycle (as children.)
 The `+' recursive calls entry shows the number of function calls that
 were internal to the cycle, and the calls entry for each member shows,
 for that member, how many times it was called from other members of
 the cycle.

Copyright (C) 2012-2014 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

Index by function name

   [5] prim(std::vector<std::vector<edge, std::allocator<edge> >, std::allocator<std::vector<edge, std::allocator<edge> > > >&, int) [194] std::allocator<edge>::allocator() [179] edge* std::vector<edge, std::allocator<edge> >::_M_allocate_and_copy<__gnu_cxx::__normal_iterator<edge const*, std::vector<edge, std::allocator<edge> > > >(unsigned long, __gnu_cxx::__normal_iterator<edge const*, std::vector<edge, std::allocator<edge> > >, __gnu_cxx::__normal_iterator<edge const*, std::vector<edge, std::allocator<edge> > >)
   [8] create(std::vector<point, std::allocator<point> >&) [177] std::allocator<edge>::~allocator() [114] std::vector<edge, std::allocator<edge> >::end()
 [150] __gnu_cxx::new_allocator<edge>::deallocate(edge*, unsigned long) [154] std::allocator<edge>::~allocator() [115] std::vector<edge, std::allocator<edge> >::begin()
 [127] __gnu_cxx::new_allocator<edge>::destroy(edge*) [233] std::allocator<point>::allocator() [134] std::vector<edge, std::allocator<edge> >::pop_back()
 [151] __gnu_cxx::new_allocator<edge>::allocate(unsigned long, void const*) [234] std::allocator<point>::allocator(std::allocator<point> const&) [17] std::vector<edge, std::allocator<edge> >::push_back(edge const&)
 [118] __gnu_cxx::new_allocator<edge>::construct(edge*, edge const&) [235] std::allocator<point>::~allocator() [174] std::vector<edge, std::allocator<edge> >::vector(std::vector<edge, std::allocator<edge> > const&)
 [158] __gnu_cxx::new_allocator<edge>::new_allocator(__gnu_cxx::new_allocator<edge> const&) [236] std::allocator<point>::~allocator() [23] std::vector<edge, std::allocator<edge> >::vector(unsigned long, edge const&, std::allocator<edge> const&)
 [172] __gnu_cxx::new_allocator<edge>::new_allocator() [237] std::allocator<std::vector<edge, std::allocator<edge> > >::allocator() [197] std::vector<edge, std::allocator<edge> >::vector()
 [147] __gnu_cxx::new_allocator<edge>::~new_allocator() [238] std::allocator<std::vector<edge, std::allocator<edge> > >::allocator(std::allocator<std::vector<edge, std::allocator<edge> > > const&) [157] std::vector<edge, std::allocator<edge> >::~vector()
 [208] __gnu_cxx::new_allocator<point>::deallocate(point*, unsigned long) [239] std::allocator<std::vector<edge, std::allocator<edge> > >::~allocator() [31] std::vector<edge, std::allocator<edge> >::operator=(std::vector<edge, std::allocator<edge> > const&)
 [209] __gnu_cxx::new_allocator<point>::allocate(unsigned long, void const*) [240] std::allocator<std::vector<edge, std::allocator<edge> > >::~allocator() [110] std::vector<edge, std::allocator<edge> >::operator[](unsigned long)
 [210] __gnu_cxx::new_allocator<point>::new_allocator(__gnu_cxx::new_allocator<point> const&) [241] std::allocator<bool>::allocator() [273] std::vector<point, std::allocator<point> >::_M_fill_initialize(unsigned long, point const&)
 [211] __gnu_cxx::new_allocator<point>::new_allocator() [242] std::allocator<bool>::~allocator() [274] std::vector<point, std::allocator<point> >::vector(unsigned long, point const&, std::allocator<point> const&)
 [199] __gnu_cxx::new_allocator<point>::~new_allocator() [243] std::allocator<unsigned long>::allocator<bool>(std::allocator<bool> const&) [275] std::vector<point, std::allocator<point> >::~vector()
 [212] __gnu_cxx::new_allocator<std::vector<edge, std::allocator<edge> > >::deallocate(std::vector<edge, std::allocator<edge> >*, unsigned long) [244] std::allocator<unsigned long>::allocator(std::allocator<unsigned long> const&) [29] std::vector<point, std::allocator<point> >::operator[](unsigned long)
 [213] __gnu_cxx::new_allocator<std::vector<edge, std::allocator<edge> > >::allocate(unsigned long, void const*) [245] std::allocator<unsigned long>::~allocator() [276] std::vector<std::vector<edge, std::allocator<edge> >, std::allocator<std::vector<edge, std::allocator<edge> > > >::_M_fill_initialize(unsigned long, std::vector<edge, std::allocator<edge> > const&)
 [214] __gnu_cxx::new_allocator<std::vector<edge, std::allocator<edge> > >::new_allocator(__gnu_cxx::new_allocator<std::vector<edge, std::allocator<edge> > > const&) [246] std::allocator<unsigned long>::~allocator() [277] std::vector<std::vector<edge, std::allocator<edge> >, std::allocator<std::vector<edge, std::allocator<edge> > > >::vector(unsigned long, std::vector<edge, std::allocator<edge> > const&, std::allocator<std::vector<edge, std::allocator<edge> > > const&)
 [215] __gnu_cxx::new_allocator<std::vector<edge, std::allocator<edge> > >::new_allocator() [136] std::_Iter_base<__gnu_cxx::__normal_iterator<edge const*, std::vector<edge, std::allocator<edge> > >, false>::_S_base(__gnu_cxx::__normal_iterator<edge const*, std::vector<edge, std::allocator<edge> > >) [278] std::vector<std::vector<edge, std::allocator<edge> >, std::allocator<std::vector<edge, std::allocator<edge> > > >::~vector()
 [200] __gnu_cxx::new_allocator<std::vector<edge, std::allocator<edge> > >::~new_allocator() [137] std::_Iter_base<__gnu_cxx::__normal_iterator<edge const*, std::vector<edge, std::allocator<edge> > >, true>::_S_base(__gnu_cxx::__normal_iterator<edge const*, std::vector<edge, std::allocator<edge> > >) [30] std::vector<std::vector<edge, std::allocator<edge> >, std::allocator<std::vector<edge, std::allocator<edge> > > >::operator[](unsigned long)
 [216] __gnu_cxx::new_allocator<bool>::new_allocator() [140] std::_Iter_base<edge*, false>::_S_base(edge*) [45] std::vector<bool, std::allocator<bool> >::_M_initialize(unsigned long)
 [217] __gnu_cxx::new_allocator<bool>::~new_allocator() [247] std::_Iter_base<point*, false>::_S_base(point*) [38] std::vector<bool, std::allocator<bool> >::vector(unsigned long, bool const&, std::allocator<bool> const&)
 [218] __gnu_cxx::new_allocator<unsigned long>::deallocate(unsigned long*, unsigned long) [203] std::_Iter_base<unsigned long*, false>::_S_base(unsigned long*) [279] std::vector<bool, std::allocator<bool> >::~vector()
 [219] __gnu_cxx::new_allocator<unsigned long>::allocate(unsigned long, void const*) [149] edge* std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<edge>(edge const*, edge const*, edge*) [10] std::vector<bool, std::allocator<bool> >::operator[](unsigned long)
 [220] __gnu_cxx::new_allocator<unsigned long>::new_allocator(__gnu_cxx::new_allocator<unsigned long> const&) [248] void std::_Destroy_aux<false>::__destroy<std::vector<edge, std::allocator<edge> >*>(std::vector<edge, std::allocator<edge> >*, std::vector<edge, std::allocator<edge> >*) [111] std::iterator<std::random_access_iterator_tag, bool, long, bool*, bool&>::iterator()
 [221] __gnu_cxx::new_allocator<unsigned long>::new_allocator() [142] void std::_Destroy_aux<true>::__destroy<edge*>(edge*, edge*) [180] void std::_Construct<std::vector<edge, std::allocator<edge> >, std::vector<edge, std::allocator<edge> > >(std::vector<edge, std::allocator<edge> >*, std::vector<edge, std::allocator<edge> > const&)
 [201] __gnu_cxx::new_allocator<unsigned long>::~new_allocator() [249] void std::_Destroy_aux<true>::__destroy<point*>(point*, point*) [24] __gnu_cxx::__enable_if<!std::__is_scalar<edge>::__value, edge*>::__type std::__fill_n_a<edge*, unsigned long, edge>(edge*, unsigned long, edge const&)
 [152] __gnu_cxx::__alloc_traits<std::allocator<edge> >::deallocate(std::allocator<edge>&, edge*, unsigned long) [146] std::_Vector_base<edge, std::allocator<edge> >::_M_allocate(unsigned long) [280] __gnu_cxx::__enable_if<!std::__is_scalar<point>::__value, point*>::__type std::__fill_n_a<point*, unsigned long, point>(point*, unsigned long, point const&)
 [173] __gnu_cxx::__alloc_traits<std::allocator<edge> >::_S_select_on_copy(std::allocator<edge> const&) [161] std::_Vector_base<edge, std::allocator<edge> >::_Vector_impl::_Vector_impl(std::allocator<edge> const&) [34] void std::__pop_heap<__gnu_cxx::__normal_iterator<edge*, std::vector<edge, std::allocator<edge> > >, __gnu_cxx::__ops::_Iter_comp_iter<greater_edge<edge> > >(__gnu_cxx::__normal_iterator<edge*, std::vector<edge, std::allocator<edge> > >, __gnu_cxx::__normal_iterator<edge*, std::vector<edge, std::allocator<edge> > >, __gnu_cxx::__normal_iterator<edge*, std::vector<edge, std::allocator<edge> > >, __gnu_cxx::__ops::_Iter_comp_iter<greater_edge<edge> >)
 [128] __gnu_cxx::__alloc_traits<std::allocator<edge> >::destroy(std::allocator<edge>&, edge*) [195] std::_Vector_base<edge, std::allocator<edge> >::_Vector_impl::_Vector_impl() [170] std::vector<edge, std::allocator<edge> >* std::__addressof<std::vector<edge, std::allocator<edge> > >(std::vector<edge, std::allocator<edge> >&)
 [153] __gnu_cxx::__alloc_traits<std::allocator<edge> >::allocate(std::allocator<edge>&, unsigned long) [155] std::_Vector_base<edge, std::allocator<edge> >::_Vector_impl::~_Vector_impl() [198] unsigned long* std::__addressof<unsigned long>(unsigned long&)
 [183] __gnu_cxx::__alloc_traits<std::allocator<edge> >::max_size(std::allocator<edge> const&) [143] std::_Vector_base<edge, std::allocator<edge> >::_M_deallocate(edge*, unsigned long) [40] void std::__make_heap<__gnu_cxx::__normal_iterator<edge*, std::vector<edge, std::allocator<edge> > >, __gnu_cxx::__ops::_Iter_comp_iter<greater_edge<edge> > >(__gnu_cxx::__normal_iterator<edge*, std::vector<edge, std::allocator<edge> > >, __gnu_cxx::__normal_iterator<edge*, std::vector<edge, std::allocator<edge> > >, __gnu_cxx::__ops::_Iter_comp_iter<greater_edge<edge> >)
 [119] void __gnu_cxx::__alloc_traits<std::allocator<edge> >::construct<edge>(std::allocator<edge>&, edge*, edge const&) [162] std::_Vector_base<edge, std::allocator<edge> >::_M_create_storage(unsigned long) [9] void std::__push_heap<__gnu_cxx::__normal_iterator<edge*, std::vector<edge, std::allocator<edge> > >, long, edge, __gnu_cxx::__ops::_Iter_comp_val<greater_edge<edge> > >(__gnu_cxx::__normal_iterator<edge*, std::vector<edge, std::allocator<edge> > >, long, long, edge, __gnu_cxx::__ops::_Iter_comp_val<greater_edge<edge> >)
 [222] __gnu_cxx::__alloc_traits<std::allocator<point> >::deallocate(std::allocator<point>&, point*, unsigned long) [124] std::_Vector_base<edge, std::allocator<edge> >::_M_get_Tp_allocator() [138] std::_Miter_base<__gnu_cxx::__normal_iterator<edge const*, std::vector<edge, std::allocator<edge> > > >::iterator_type std::__miter_base<__gnu_cxx::__normal_iterator<edge const*, std::vector<edge, std::allocator<edge> > > >(__gnu_cxx::__normal_iterator<edge const*, std::vector<edge, std::allocator<edge> > >)
 [223] __gnu_cxx::__alloc_traits<std::allocator<point> >::allocate(std::allocator<point>&, unsigned long) [163] std::_Vector_base<edge, std::allocator<edge> >::_Vector_base(unsigned long, std::allocator<edge> const&) [182] std::_Miter_base<edge*>::iterator_type std::__miter_base<edge*>(edge*)
